# OpenSignals Text File Format. Version 1
# {"00:21:06:BE:16:87": {"position": 0, "device": "bitalino_rev", "device name": "00:21:06:BE:16:87", "device connection": "BTH00:21:06:BE:16:87", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-4-23", "time": "11:50:11.919", "channels": [1], "sensor": ["ECGBIT"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
7	0	0	0	0	515	
8	0	0	0	0	515	
9	0	0	0	0	515	
10	0	0	0	0	514	
11	0	0	0	0	513	
12	0	0	0	0	512	
13	0	0	0	0	511	
14	0	0	0	0	510	
15	0	0	0	0	508	
0	0	0	0	0	507	
1	0	0	0	0	507	
2	0	0	0	0	506	
3	0	0	0	0	506	
4	0	0	0	0	506	
5	0	0	0	0	505	
6	0	0	0	0	505	
7	0	0	0	0	504	
8	0	0	0	0	504	
9	0	0	0	0	504	
10	0	0	0	0	504	
11	0	0	0	0	504	
12	0	0	0	0	504	
13	0	0	0	0	504	
14	0	0	0	0	503	
15	0	0	0	0	503	
0	0	0	0	0	503	
1	0	0	0	0	502	
2	0	0	0	0	503	
3	0	0	0	0	503	
4	0	0	0	0	502	
5	0	0	0	0	502	
6	0	0	0	0	502	
7	0	0	0	0	500	
8	0	0	0	0	499	
9	0	0	0	0	498	
10	0	0	0	0	498	
11	0	0	0	0	497	
12	0	0	0	0	497	
13	0	0	0	0	497	
14	0	0	0	0	497	
15	0	0	0	0	497	
0	0	0	0	0	498	
1	0	0	0	0	497	
2	0	0	0	0	496	
3	0	0	0	0	496	
4	0	0	0	0	497	
5	0	0	0	0	497	
6	0	0	0	0	497	
7	0	0	0	0	497	
8	0	0	0	0	498	
9	0	0	0	0	498	
10	0	0	0	0	498	
11	0	0	0	0	499	
12	0	0	0	0	498	
13	0	0	0	0	499	
14	0	0	0	0	499	
15	0	0	0	0	499	
0	0	0	0	0	499	
1	0	0	0	0	499	
2	0	0	0	0	499	
3	0	0	0	0	499	
4	0	0	0	0	500	
5	0	0	0	0	501	
6	0	0	0	0	501	
7	0	0	0	0	502	
8	0	0	0	0	502	
9	0	0	0	0	502	
10	0	0	0	0	503	
11	0	0	0	0	503	
12	0	0	0	0	503	
13	0	0	0	0	503	
14	0	0	0	0	503	
15	0	0	0	0	504	
0	0	0	0	0	504	
1	0	0	0	0	504	
2	0	0	0	0	503	
3	0	0	0	0	503	
4	0	0	0	0	503	
5	0	0	0	0	504	
6	0	0	0	0	504	
7	0	0	0	0	504	
8	0	0	0	0	504	
9	0	0	0	0	504	
10	0	0	0	0	504	
11	0	0	0	0	505	
12	0	0	0	0	505	
13	0	0	0	0	505	
14	0	0	0	0	506	
15	0	0	0	0	506	
0	0	0	0	0	507	
1	0	0	0	0	506	
2	0	0	0	0	505	
3	0	0	0	0	505	
4	0	0	0	0	505	
5	0	0	0	0	504	
6	0	0	0	0	504	
7	0	0	0	0	504	
8	0	0	0	0	503	
9	0	0	0	0	503	
10	0	0	0	0	504	
11	0	0	0	0	503	
12	0	0	0	0	503	
13	0	0	0	0	502	
14	0	0	0	0	501	
15	0	0	0	0	500	
0	0	0	0	0	500	
1	0	0	0	0	500	
2	0	0	0	0	499	
3	0	0	0	0	498	
4	0	0	0	0	497	
5	0	0	0	0	496	
6	0	0	0	0	494	
7	0	0	0	0	492	
8	0	0	0	0	490	
9	0	0	0	0	487	
10	0	0	0	0	485	
11	0	0	0	0	482	
12	0	0	0	0	480	
13	0	0	0	0	478	
14	0	0	0	0	477	
15	0	0	0	0	475	
0	0	0	0	0	474	
1	0	0	0	0	474	
2	0	0	0	0	474	
3	0	0	0	0	474	
4	0	0	0	0	475	
5	0	0	0	0	474	
6	0	0	0	0	473	
7	0	0	0	0	472	
8	0	0	0	0	472	
9	0	0	0	0	472	
10	0	0	0	0	472	
11	0	0	0	0	472	
12	0	0	0	0	472	
13	0	0	0	0	473	
14	0	0	0	0	472	
15	0	0	0	0	471	
0	0	0	0	0	469	
1	0	0	0	0	468	
2	0	0	0	0	467	
3	0	0	0	0	467	
4	0	0	0	0	467	
5	0	0	0	0	468	
6	0	0	0	0	468	
7	0	0	0	0	468	
8	0	0	0	0	467	
9	0	0	0	0	465	
10	0	0	0	0	464	
11	0	0	0	0	462	
12	0	0	0	0	461	
13	0	0	0	0	458	
14	0	0	0	0	458	
15	0	0	0	0	457	
0	0	0	0	0	455	
1	0	0	0	0	454	
2	0	0	0	0	452	
3	0	0	0	0	452	
4	0	0	0	0	451	
5	0	0	0	0	451	
6	0	0	0	0	451	
7	0	0	0	0	452	
8	0	0	0	0	454	
9	0	0	0	0	455	
10	0	0	0	0	457	
11	0	0	0	0	460	
12	0	0	0	0	461	
13	0	0	0	0	464	
14	0	0	0	0	465	
15	0	0	0	0	467	
0	0	0	0	0	469	
1	0	0	0	0	472	
2	0	0	0	0	476	
3	0	0	0	0	481	
4	0	0	0	0	484	
5	0	0	0	0	487	
6	0	0	0	0	490	
7	0	0	0	0	494	
8	0	0	0	0	497	
9	0	0	0	0	501	
10	0	0	0	0	504	
11	0	0	0	0	507	
12	0	0	0	0	511	
13	0	0	0	0	513	
14	0	0	0	0	516	
15	0	0	0	0	519	
0	0	0	0	0	522	
1	0	0	0	0	524	
2	0	0	0	0	527	
3	0	0	0	0	529	
4	0	0	0	0	532	
5	0	0	0	0	533	
6	0	0	0	0	535	
7	0	0	0	0	536	
8	0	0	0	0	538	
9	0	0	0	0	539	
10	0	0	0	0	540	
11	0	0	0	0	540	
12	0	0	0	0	540	
13	0	0	0	0	541	
14	0	0	0	0	540	
15	0	0	0	0	540	
0	0	0	0	0	540	
1	0	0	0	0	540	
2	0	0	0	0	540	
3	0	0	0	0	540	
4	0	0	0	0	541	
5	0	0	0	0	541	
6	0	0	0	0	541	
7	0	0	0	0	541	
8	0	0	0	0	541	
9	0	0	0	0	540	
10	0	0	0	0	540	
11	0	0	0	0	540	
12	0	0	0	0	540	
13	0	0	0	0	540	
14	0	0	0	0	539	
15	0	0	0	0	539	
0	0	0	0	0	538	
1	0	0	0	0	537	
2	0	0	0	0	537	
3	0	0	0	0	537	
4	0	0	0	0	538	
5	0	0	0	0	539	
6	0	0	0	0	539	
7	0	0	0	0	540	
8	0	0	0	0	539	
9	0	0	0	0	538	
10	0	0	0	0	538	
11	0	0	0	0	537	
12	0	0	0	0	537	
13	0	0	0	0	536	
14	0	0	0	0	536	
15	0	0	0	0	536	
0	0	0	0	0	536	
1	0	0	0	0	538	
2	0	0	0	0	540	
3	0	0	0	0	541	
4	0	0	0	0	543	
5	0	0	0	0	545	
6	0	0	0	0	548	
7	0	0	0	0	551	
8	0	0	0	0	555	
9	0	0	0	0	557	
10	0	0	0	0	561	
11	0	0	0	0	566	
12	0	0	0	0	572	
13	0	0	0	0	575	
14	0	0	0	0	578	
15	0	0	0	0	579	
0	0	0	0	0	577	
1	0	0	0	0	573	
2	0	0	0	0	564	
3	0	0	0	0	551	
4	0	0	0	0	536	
5	0	0	0	0	519	
6	0	0	0	0	499	
7	0	0	0	0	478	
8	0	0	0	0	455	
9	0	0	0	0	429	
10	0	0	0	0	403	
11	0	0	0	0	376	
12	0	0	0	0	350	
13	0	0	0	0	321	
14	0	0	0	0	292	
15	0	0	0	0	262	
0	0	0	0	0	230	
1	0	0	0	0	199	
2	0	0	0	0	167	
3	0	0	0	0	133	
4	0	0	0	0	96	
5	0	0	0	0	55	
6	0	0	0	0	14	
7	0	0	0	0	0	
8	0	0	0	0	0	
9	0	0	0	0	0	
10	0	0	0	0	0	
11	0	0	0	0	0	
12	0	0	0	0	0	
13	0	0	0	0	0	
14	0	0	0	0	0	
15	0	0	0	0	0	
0	0	0	0	0	0	
1	0	0	0	0	0	
2	0	0	0	0	0	
3	0	0	0	0	0	
